"client_id","age","job","marital","education","credit_default","housing","loan","contact","month","day","duration","campaign","pdays","previous","poutcome","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","y"
586,41,"management","married","university.degree","unknown","no","no","telephone","may",6,174,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
587,59,"blue-collar","married","basic.4y","no","yes","no","telephone","may",10,424,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
588,45,"blue-collar","married","basic.4y","unknown","no","no","telephone","may",6,135,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
589,54,"blue-collar","married","basic.6y","unknown","no","no","telephone","may",9,36,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
590,32,"technician","married","professional.course","no","no","no","telephone","may",15,1906,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
591,33,"technician","married","professional.course","no","yes","no","telephone","may",6,219,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
592,32,"admin.","married","university.degree","no","no","no","telephone","may",20,135,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
593,34,"services","single","high.school","no","unknown","unknown","telephone","may",26,147,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
594,46,"management","married","university.degree","no","no","no","telephone","may",23,407,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
595,57,"technician","married","professional.course","no","yes","no","telephone","may",14,402,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
596,42,"technician","married","basic.9y","no","no","no","telephone","may",30,209,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
597,48,"admin.","married","professional.course","no","yes","no","telephone","may",11,92,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
598,58,"admin.","divorced","university.degree","unknown","yes","no","telephone","may",7,208,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
599,34,"services","married","high.school","no","no","no","telephone","may",27,193,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
600,32,"admin.","single","university.degree","no","yes","yes","telephone","may",31,65,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
601,48,"blue-collar","married","basic.9y","no","no","no","telephone","may",10,284,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
602,47,"blue-collar","married","basic.9y","no","no","no","telephone","may",25,285,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
603,31,"services","married","high.school","unknown","no","no","telephone","may",14,231,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
604,32,"admin.","single","university.degree","no","yes","no","telephone","may",7,278,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
605,32,"admin.","single","university.degree","no","no","no","telephone","may",22,389,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
606,36,"services","married","high.school","no","no","no","telephone","may",23,158,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
607,53,"blue-collar","married","basic.4y","unknown","no","yes","telephone","may",6,78,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
608,37,"blue-collar","married","basic.9y","unknown","no","no","telephone","may",22,258,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
609,50,"services","married","high.school","no","no","no","telephone","may",18,87,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
610,46,"blue-collar","married","basic.6y","no","yes","no","telephone","may",27,147,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
611,41,"admin.","married","high.school","no","no","no","telephone","may",1,635,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
612,43,"blue-collar","single","basic.4y","no","no","no","telephone","may",22,289,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
613,51,"management","married","university.degree","no","yes","no","telephone","may",31,170,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
614,38,"admin.","married","university.degree","no","yes","no","telephone","may",20,802,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
615,41,"technician","married","basic.6y","no","yes","no","telephone","may",13,381,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
616,39,"services","married","high.school","unknown","no","no","telephone","may",31,218,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
617,52,"blue-collar","married","basic.4y","no","no","no","telephone","may",1,57,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
618,37,"technician","married","professional.course","no","yes","no","telephone","may",6,304,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
619,41,"admin.","married","basic.9y","no","yes","no","telephone","may",11,241,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
620,46,"admin.","divorced","university.degree","no","yes","yes","telephone","may",1,230,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
621,47,"technician","married","professional.course","no","no","no","telephone","may",11,79,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
622,35,"technician","married","professional.course","no","no","no","telephone","may",4,262,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
623,38,"services","married","high.school","unknown","no","no","telephone","may",7,392,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
624,30,"blue-collar","single","unknown","no","yes","yes","telephone","may",27,201,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
625,46,"blue-collar","married","basic.9y","no","yes","no","telephone","may",6,145,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
626,30,"technician","married","professional.course","no","no","no","telephone","may",1,252,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
627,35,"services","single","basic.4y","no","no","no","telephone","may",18,329,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
628,58,"admin.","married","unknown","unknown","yes","no","telephone","may",22,328,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
629,40,"technician","married","professional.course","no","no","no","telephone","may",16,191,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
630,34,"technician","married","university.degree","no","no","no","telephone","may",29,116,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
631,30,"admin.","single","university.degree","no","no","no","telephone","may",3,246,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
632,38,"services","married","basic.6y","no","no","no","telephone","may",29,532,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
633,55,"management","single","basic.4y","no","no","no","telephone","may",30,293,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
634,55,"management","married","university.degree","unknown","yes","no","telephone","may",21,416,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
635,45,"technician","single","professional.course","no","yes","no","telephone","may",23,37,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
636,36,"admin.","married","university.degree","no","yes","yes","telephone","may",15,132,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
637,32,"admin.","single","university.degree","no","no","no","telephone","may",13,530,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
638,35,"technician","married","unknown","unknown","yes","no","telephone","may",5,175,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
639,55,"management","divorced","university.degree","no","yes","no","telephone","may",30,90,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
640,49,"housemaid","married","basic.4y","unknown","unknown","unknown","telephone","may",17,524,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
641,29,"admin.","married","high.school","no","yes","no","telephone","may",6,29,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
642,34,"blue-collar","married","basic.4y","no","yes","no","telephone","may",7,311,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
643,54,"retired","married","high.school","unknown","yes","no","telephone","may",25,412,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
644,36,"technician","single","professional.course","no","no","no","telephone","may",8,211,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
645,30,"management","single","university.degree","no","yes","no","telephone","may",30,312,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
646,33,"housemaid","divorced","university.degree","no","no","no","telephone","may",27,392,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
647,37,"blue-collar","married","high.school","no","no","no","telephone","may",10,191,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
648,36,"technician","married","basic.9y","unknown","yes","no","telephone","may",29,284,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
649,33,"blue-collar","married","high.school","no","no","no","telephone","may",21,328,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
650,32,"housemaid","married","high.school","no","yes","no","telephone","may",10,100,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
651,32,"housemaid","married","high.school","no","no","no","telephone","may",5,226,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
652,50,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may",25,507,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
653,39,"blue-collar","married","basic.9y","no","no","yes","telephone","may",18,333,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
654,51,"blue-collar","divorced","unknown","unknown","yes","yes","telephone","may",13,128,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
655,33,"services","married","high.school","no","no","no","telephone","may",15,322,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
656,33,"services","married","basic.4y","no","no","no","telephone","may",17,202,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
657,56,"management","married","university.degree","unknown","no","yes","telephone","may",12,92,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
658,39,"management","divorced","university.degree","unknown","yes","no","telephone","may",30,205,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
659,33,"self-employed","single","university.degree","no","no","no","telephone","may",17,739,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
660,59,"retired","divorced","basic.4y","unknown","no","no","telephone","may",5,273,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
661,42,"admin.","single","unknown","no","yes","no","telephone","may",18,339,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
662,43,"services","married","high.school","no","no","yes","telephone","may",6,262,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
663,35,"admin.","married","university.degree","no","unknown","unknown","telephone","may",21,308,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
664,46,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may",6,467,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
665,27,"technician","married","basic.9y","no","no","yes","telephone","may",14,245,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
666,47,"admin.","divorced","university.degree","no","yes","no","telephone","may",6,160,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
667,31,"admin.","single","university.degree","no","no","no","telephone","may",26,189,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
668,32,"blue-collar","married","basic.9y","no","yes","no","telephone","may",4,477,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
669,54,"admin.","married","high.school","no","no","no","telephone","may",27,65,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
670,56,"management","married","university.degree","unknown","no","no","telephone","may",21,191,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
671,48,"services","single","high.school","unknown","yes","no","telephone","may",11,196,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
672,44,"admin.","married","high.school","no","yes","no","telephone","may",18,221,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
673,46,"admin.","married","high.school","no","no","yes","telephone","may",14,197,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
674,45,"services","married","high.school","no","yes","no","telephone","may",10,178,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
675,43,"admin.","married","professional.course","no","no","yes","telephone","may",17,221,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
676,40,"admin.","single","high.school","unknown","no","no","telephone","may",12,64,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
677,56,"management","married","university.degree","no","yes","no","telephone","may",31,75,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
678,47,"entrepreneur","married","professional.course","no","no","no","telephone","may",31,400,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
679,39,"management","divorced","university.degree","unknown","yes","no","telephone","may",28,378,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
680,48,"technician","married","basic.4y","unknown","no","no","telephone","may",3,118,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
681,45,"housemaid","married","professional.course","unknown","yes","no","telephone","may",24,1597,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
682,36,"self-employed","married","university.degree","no","no","no","telephone","may",13,346,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
683,49,"management","married","professional.course","unknown","yes","no","telephone","may",17,107,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
684,46,"services","married","high.school","no","no","no","telephone","may",15,60,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
685,38,"blue-collar","married","basic.9y","no","yes","no","telephone","may",19,276,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
686,50,"housemaid","married","basic.4y","unknown","yes","no","telephone","may",19,176,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
687,27,"admin.","single","high.school","no","yes","no","telephone","may",21,390,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
688,40,"technician","married","professional.course","unknown","yes","no","telephone","may",27,251,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
689,46,"management","married","university.degree","no","yes","no","telephone","may",25,716,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
690,40,"admin.","divorced","university.degree","no","yes","no","telephone","may",30,189,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
691,33,"management","single","university.degree","no","no","no","telephone","may",30,125,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
692,54,"retired","married","high.school","no","yes","no","telephone","may",9,234,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
693,52,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may",5,79,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
694,53,"admin.","married","university.degree","unknown","yes","no","telephone","may",19,13,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
695,49,"services","married","high.school","unknown","no","no","telephone","may",6,296,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
696,42,"blue-collar","married","basic.4y","unknown","no","no","telephone","may",4,114,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
697,49,"housemaid","married","basic.4y","no","no","no","telephone","may",9,283,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
698,40,"entrepreneur","married","basic.9y","no","no","no","telephone","may",31,109,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
699,59,"admin.","married","university.degree","unknown","no","no","telephone","may",15,132,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
700,51,"self-employed","married","basic.9y","no","yes","no","telephone","may",26,144,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
701,57,"housemaid","married","basic.6y","unknown","yes","no","telephone","may",3,121,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
702,38,"self-employed","divorced","basic.9y","no","yes","no","telephone","may",15,95,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
703,52,"self-employed","married","university.degree","no","no","no","telephone","may",23,31,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
704,26,"unemployed","single","basic.9y","no","yes","no","telephone","may",20,112,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
705,35,"admin.","married","university.degree","no","yes","yes","telephone","may",12,161,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
706,51,"admin.","married","university.degree","no","no","no","telephone","may",12,87,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
707,43,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may",29,593,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
708,42,"admin.","married","high.school","unknown","yes","no","telephone","may",23,99,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
709,60,"retired","divorced","university.degree","unknown","yes","no","telephone","may",31,198,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
710,36,"blue-collar","married","basic.9y","no","yes","no","telephone","may",22,285,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
711,57,"management","married","university.degree","unknown","no","no","telephone","may",16,190,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
712,35,"student","single","university.degree","unknown","no","no","telephone","may",29,172,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
713,30,"admin.","married","university.degree","no","no","no","telephone","may",3,178,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
714,43,"services","married","high.school","no","no","no","telephone","may",22,174,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
715,40,"technician","married","basic.9y","no","no","no","telephone","may",21,631,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
716,45,"technician","married","university.degree","no","no","no","telephone","may",6,152,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
717,56,"retired","married","high.school","no","no","no","telephone","may",6,176,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
718,46,"services","married","basic.6y","no","no","no","telephone","may",2,32,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
719,41,"blue-collar","married","basic.4y","no","yes","no","telephone","may",8,1529,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
720,42,"admin.","married","university.degree","no","yes","no","telephone","may",27,254,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
721,56,"blue-collar","married","basic.4y","no","no","no","telephone","may",11,214,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
722,43,"entrepreneur","married","basic.4y","no","yes","no","telephone","may",14,147,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
723,34,"blue-collar","married","basic.4y","no","no","no","telephone","may",19,800,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
724,38,"services","married","high.school","no","yes","no","telephone","may",22,106,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
725,40,"technician","married","basic.9y","no","no","no","telephone","may",21,135,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
726,38,"admin.","married","high.school","no","no","no","telephone","may",19,112,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
727,48,"entrepreneur","married","university.degree","no","yes","no","telephone","may",3,222,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
728,27,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may",12,314,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
729,24,"technician","single","professional.course","no","no","no","telephone","may",20,421,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
730,47,"admin.","single","unknown","unknown","yes","yes","telephone","may",26,410,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
731,48,"blue-collar","married","professional.course","unknown","no","no","telephone","may",27,207,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
732,31,"admin.","single","high.school","no","yes","yes","telephone","may",7,239,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
733,39,"self-employed","single","basic.4y","unknown","yes","no","telephone","may",17,83,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
734,41,"technician","single","university.degree","unknown","no","no","telephone","may",1,160,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
735,49,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may",7,42,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
736,56,"retired","married","basic.4y","no","no","no","telephone","may",29,55,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
737,49,"admin.","married","high.school","no","no","no","telephone","may",24,157,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
738,47,"unemployed","divorced","university.degree","no","no","no","telephone","may",16,303,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
739,44,"blue-collar","married","unknown","unknown","yes","no","telephone","may",29,336,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
740,48,"admin.","divorced","high.school","no","no","no","telephone","may",22,233,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
741,55,"housemaid","married","basic.4y","no","yes","yes","telephone","may",7,211,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
742,59,"management","married","basic.4y","unknown","yes","no","telephone","may",6,88,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
743,44,"technician","single","professional.course","no","yes","yes","telephone","may",29,139,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
744,46,"blue-collar","married","basic.9y","no","no","yes","telephone","may",22,329,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
745,39,"blue-collar","divorced","basic.6y","unknown","yes","no","telephone","may",28,305,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
746,38,"unemployed","married","basic.4y","unknown","yes","yes","telephone","may",24,206,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
747,36,"services","married","high.school","no","yes","no","telephone","may",20,128,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
748,29,"admin.","single","university.degree","no","no","no","telephone","may",8,122,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
749,31,"technician","single","professional.course","no","yes","no","telephone","may",4,343,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
750,30,"services","divorced","basic.9y","no","no","yes","telephone","may",22,126,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
751,36,"blue-collar","married","basic.4y","no","yes","no","telephone","may",10,249,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
752,60,"blue-collar","married","professional.course","no","no","no","telephone","may",22,59,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
753,36,"admin.","married","university.degree","no","yes","no","telephone","may",21,166,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
754,32,"services","married","high.school","no","no","no","telephone","may",11,190,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
755,39,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may",27,216,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
756,30,"services","married","university.degree","no","yes","no","telephone","may",6,51,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
757,39,"blue-collar","married","basic.4y","unknown","no","no","telephone","may",15,169,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
758,37,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may",13,148,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
759,39,"blue-collar","married","professional.course","unknown","yes","no","telephone","may",30,132,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
760,46,"blue-collar","married","basic.4y","no","no","no","telephone","may",16,117,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
761,43,"unemployed","married","basic.4y","no","no","no","telephone","may",27,275,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
762,37,"services","married","high.school","no","yes","no","telephone","may",17,124,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
763,30,"technician","married","university.degree","unknown","no","no","telephone","may",7,118,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
764,38,"technician","married","professional.course","no","no","no","telephone","may",17,479,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
765,31,"technician","married","university.degree","no","yes","no","telephone","may",21,285,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
766,44,"admin.","married","university.degree","no","no","no","telephone","may",30,322,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
767,44,"self-employed","married","university.degree","unknown","no","no","telephone","may",2,202,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
768,38,"technician","married","unknown","unknown","unknown","unknown","telephone","may",19,162,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
769,30,"student","single","high.school","unknown","no","no","telephone","may",29,216,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
770,37,"blue-collar","married","basic.4y","unknown","unknown","unknown","telephone","may",30,195,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
771,54,"housemaid","divorced","unknown","no","yes","no","telephone","may",27,96,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
772,41,"management","married","unknown","unknown","yes","no","telephone","may",16,149,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
773,43,"technician","married","professional.course","no","no","no","telephone","may",19,720,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
774,38,"housemaid","married","basic.9y","no","no","no","telephone","may",26,92,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
775,41,"blue-collar","married","basic.4y","no","yes","no","telephone","may",21,188,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
776,38,"blue-collar","single","unknown","unknown","no","yes","telephone","may",17,70,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
777,33,"blue-collar","married","basic.9y","no","unknown","unknown","telephone","may",7,141,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
778,32,"admin.","married","high.school","no","yes","no","telephone","may",14,395,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
779,30,"services","married","high.school","unknown","no","no","telephone","may",14,629,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
780,43,"technician","married","basic.6y","no","yes","no","telephone","may",21,261,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
781,30,"services","married","high.school","unknown","yes","no","telephone","may",23,502,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
782,36,"technician","divorced","professional.course","no","no","no","telephone","may",23,446,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
